PID,Name,Title,PublicationType,ContentType,Language,Journal,JournalISSN,JournalEISSN,Status,Volume,Issue,HostPublication,StartPage,EndPage,Year,Edition,Pages,City,Publisher,Series,SeriesISSN,SeriesEISSN,ISBN,Urls,ISRN,DOI,ISI,PMID,ScopusId,NBN,LocalId,ArchiveNumber,Keywords,Categories,ResearchSubjects,Projects,Notes,Abstract,Opponents,Supervisors,Examiners,Patent,ThesisLevel,Credits,Programme,Subject,Uppsok,DefencePlace,DefenceLanguage,DefenceDate,CreatedDate,PublicationDate,LastUpdated,FullTextLink,Funder,NumberOfAuthors,ExternalCooperation,FridaLevel,PartOfThesis,PublicationSubtype,Conference,Term,ArticleId,Reviewed,FreeFulltext,SustainableDevelopment,Contributor
1528664,"Burman, Anders [SH99ASBN] [0000-0002-0328-9116] (Södertörns högskola [481], Institutionen för historia och samtidsstudier [11802], Idéhistoria [11807]);Wallenstein, Sven-Olov [shsvwn02] [0000-0002-6968-3693] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Filosofi [11813])","Benjamin Höijer : Metafysik, estetik, historia",Samlingsverk (redaktörskap),Refereegranskat,swe,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,168,Huddinge,Södertörns högskola,Södertörn Studies in Intellectual and Cultural History ; 7;Södertörn Philosophical Studies ; 29;Södertörn Academic Studies ; 84,1651-6834;1650-433X,1651-6834;1650-433X,978-91-89109-46-9;978-91-89109-47-6,https://bibl.sh.se/skriftserier/hogskolans_skriftserier/Benjamin_Hoijer/diva2_1528664.aspx,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-43876,NA,NA,NA,Idé- och lärdomshistoria (60305);Filosofi (60301),Critical and Cultural Theory,NA,NA,"<p>I nära dialog med Immanuel Kant, Johann Gottlieb Fichte och Friedrich Schelling utvecklade Benjamin Höijer kring sekelskiftet 1800 ett filosofiskt system som i samtiden väckte stor uppmärksamhet i inte bara Sverige utan också Tyskland. Hans huvudverk, <em>Avhandling om den filosofiska konstruktionen</em>, recenserades lyriskt av Schelling, som konstaterade att dess författare ”förtjänar en rang bland de sanna tänkarna”.</p><p><em>Benjamin Höijer. Metafysik, estetik, historia</em> ger en bred presentation av denna numera i hög grad bortglömde filosof. Här kan man läsa om Höijers modernitetsbegrepp och hur han förhöll sig till de samtida tyska idealisterna, om hans konstfilosofi och syn på historieskrivningens uppgifter liksom hans betydelse för Per Daniel Amadeus Atterbom och andra svenska romantiker. Fram träder en komplex bild av den första moderna svenska filosofen.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-16,2021-02-16,2021-02-18,http://sh.diva-portal.org/smash/get/diva2:1528664/FULLTEXT04.pdf,NA,2,NA,0,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1174709,"Farhan, Christine [shcefh] [0000-0003-1649-9822] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Litteraturvetenskap [11816])",Berättandets praktiker i förskolan : Playing the Story,Konferensbidrag,Refereegranskat,swe,NA,NA,NA,NA,NA,NA,Tolfte nationella konferensen i svenska med didaktisk inriktning : Textkulturer,119,137,2017,NA,NA,Karlstad,Nationella nätverket för svenska med didaktisk inriktning,Texter om svenska med didaktisk inriktning,1651-9132,NA,978-91-7063-825-1,http://urn.kb.se/resolve?urn=urn:nbn:se:kau:diva-65465,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-34220,NA,NA,berättelse;medier;förskola,Språk och litteratur (602);Utbildningsvetenskap (503),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-16,2018-01-16,2018-01-16,NA,NA,1,NA,0,NA,publishedPaper,"Tolfte nationella konferensen i svenska med didaktisk inriktning, Karlstad, November 24-25, 2016",NA,NA,TRUE,TRUE,NA,NA
1346313,"Hegardt, Johan [shjnht14] [0000-0003-2148-473X] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Filosofi [11813])",Better Red than Dead – Remembering Cold War Sweden,"Kapitel i bok, del av antologi",Övrigt vetenskapligt,eng,NA,NA,NA,NA,NA,NA,"Words, Bodies, Memory : A Festschrift in honor of Irina Sandomirskaja",31,42,2019,NA,NA,Huddinge,Södertörns högskola,Södertörn Philosophical Studies ; 23,1651-6834,1651-6834,978-91-88663-72-6,http://urn.kb.se/resolve?urn=urn:nbn:se:sh:diva-38580,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-38796,NA,NA,NA,Filosofi (60301),Baltic and East European studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-27,2019-08-27,2022-02-23,http://sh.diva-portal.org/smash/get/diva2:1346313/FULLTEXT01.pdf,Östersjöstiftelsen [46/2015],1,NA,0,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1575899,"Ekström von Essen, Ulla [SHUAEN] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Centrum för praktisk kunskap [11810]);Bornemark, Jonna [SH01JABK] [0000-0003-1841-3922] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Centrum för praktisk kunskap [11810])","Between behaviourism, posthumanism, and animal rights theory : Negative and positive reinforcement in liberty dressage","Kapitel i bok, del av antologi",Övrigt vetenskapligt,eng,NA,NA,NA,NA,NA,NA,Equine Cultures in Transition<em></em> : Ethical Questions,97,114,2019,NA,NA,London,Routledge,Routledge advances in sociology ; 256,2643-4261,2155-2932,9781138549593;9781351002455;9780367582005,NA,NA,10.4324/9781351002479-8,NA,NA,NA,urn:nbn:se:sh:diva-46037,NA,NA,NA,Filosofi (60301);Lärande (50303),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-30,2021-06-30,2022-03-07,NA,Östersjöstiftelsen [43/2013],2,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1449938,"Voronova, Liudmila [shlava10] [0000-0001-7943-3076] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Journalistik [11825]) (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Medie- och kommunikationsvetenskap [11817])",Between Dialogue and Confrontation : Two Countries — One Profession Project and the Split in Ukrainian Journalism Culture,Artikel i tidskrift,Refereegranskat,eng,Central European Journal of Communication,1899-5101,NA,published,13,1(25),NA,24,40,2020,NA,NA,NA,Polish Communication Association,NA,NA,NA,NA,https://www.cejc.ptks.pl/Volume-13-No-1-25-Spring-2020/Between-Dialogue-and-Confrontation-Two-Countries--One-Profession-Project-and-the-Split,NA,10.19195/1899-5101.13.1(25).3,000605736000003,NA,2-s2.0-85088318416,urn:nbn:se:sh:diva-41486,NA,NA,conflict;journalism association;journalism culture;objectivity;patriotic journalism;Ukraine,Medievetenskap (50801),Baltic and East European studies;Critical and Cultural Theory,NA,NA,"<p>In a process of continuously adjusting to and counteracting the circumstances of conflict since 2014, the Ukrainian media community has become polarized (Budivska &amp; Orlova, 2017). Nygren et al. (2018) observe a confrontation between the ideal of neutrality in coverage and favoring “patriotic journalism” in practice among Ukrainian journalists. This article takes this discussion further and highlights the role of professional journalism associations and international organizations in the struggles within the journalism culture in the situation of conflict. The article uses Ginosar’s (2015) interpretation of Hanitzsch’s (2007) model of journalism culture and Mouffe’s (2013) conceptualization of agonistic vs. antagonistic struggle to discuss the project Two Countries — One Profession is initiated and supported by the OSCE Representative on Freedom of the Media. Finally, it draws on the reactions by the Ukrainian media community.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-30,2020-06-30,2021-01-29,NA,Östersjöstiftelsen [56/2015],1,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1501637,"Axelsson, Karl [shknan17] [0000-0002-3155-0502] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Estetik [11812]);Flodin, Camilla [shcafn12] [0000-0002-8296-0173] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Litteraturvetenskap [11816]);Pirholt, Mattias [shmspt15] [0000-0003-0052-3496] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Litteraturvetenskap [11816])",Beyond Autonomy in Eighteenth-Century British and German Aesthetics,Samlingsverk (redaktörskap),Refereegranskat,eng,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1,314,New York,Routledge,Routledge Studies in Eighteenth-Century Philosophy,2644-0253,NA,9780367347963;9780429330254,NA,NA,10.4324/9780429330254,NA,NA,2-s2.0-85095927210,urn:nbn:se:sh:diva-42240,NA,NA,heteronomy;disinterestedness;Hume;Shaftesbury;Adam Smith;Kant;Mendelssohn;Baumgarten;Madame de Staël;Goethe;Ritter;Hölderlin;Hazlitt,Filosofi (60301);Litteraturvetenskap (60203),Other research area,NA,NA,"<p>This volume re-examines traditional interpretations of the rise of modern aesthetics in eighteenth-century Britain and Germany. It provides a new account that connects aesthetic experience with morality, science, and political society. In doing so, it challenges long-standing teleological narratives that emphasize disinterestedness and the separation of aesthetics from moral, cognitive, and political interests.</p><p></p><p>The chapters are divided into three thematic parts. The chapters in Part I demonstrate the heteronomy of eighteenth-century British aesthetics. They chart the evolution of aesthetic concepts and discuss the ethical and political significance of the aesthetic theories of several key figures: namely, the third Earl of Shaftesbury, David Hume, and Adam Smith. Part II explores the ways in which eighteenth-century German, and German-oriented, thinkers examine aesthetic experience and moral concerns, and relate to the work of their British counterparts. The chapters here cover the work of Kant, Moses Mendelssohn, Alexander Gottlieb Baumgarten, and Madame de Staël. Finally, Part III explores the interrelation of science, aesthetics, and a new model of society in the work of Goethe, Johann Wilhelm Ritter, Friedrich Hölderlin, and William Hazlitt, among others.</p><p></p><p>This volume develops unique discussions of the rise of aesthetic autonomy in the eighteenth century. In bringing together well-known scholars working on British and German eighteenth-century aesthetics, philosophy, and literature, it will appeal to scholars and advanced students in a range of disciplines who are interested in this topic.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17,2020-11-17,2020-12-01,NA,NA,3,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1106738,"Kalinina, Ekaterina [sheaka10] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Medie- och kommunikationsvetenskap [11817])",Beyond nostalgia for the Soviet past : Interpreting documentaries on Russian television,Artikel i tidskrift,Refereegranskat,eng,European Journal of Cultural Studies,1367-5494,1460-3551,published,20,3,NA,285,306,2017,NA,NA,NA,Sage Publications,NA,NA,NA,NA,NA,NA,10.1177/1367549416682245,000401766500004,NA,2-s2.0-85019918665,urn:nbn:se:sh:diva-32727,NA,NA,Documentaries;narrative analysis;nostalgia;post-Soviet;Russian television,Medie- och kommunikationsvetenskap (508),Critical and Cultural Theory;Baltic and East European studies,NA,NA,"<p>The proliferation and recycling of Soviet popular culture and history is a central ingredient of post-Soviet film and television production, leading to accusations that the Russian media is nurturing nostalgia. Nostalgia can hardly account for the manifold uses of the Soviet past in contemporary Russian television programming. Nevertheless, in the aftermath of the Crimean annexation, it became evident that nostalgia for a strong empire with a strong ruling hand' was part of Putin's symbolic politics for several years. Keeping these considerations in mind, this article investigates how nostalgia extends into the domain of television and becomes an element of symbolic politics, employing a case study of two documentaries produced during Putin's presidency to focus the analysis. This study also examines how contemporary Russian television uses footage and film clips from the socialist period and witness testimonies to dismantle' popular myths.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-06-08,2017-06-08,2020-03-30,NA,NA,1,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1048877,"Nilsson, Håkan [shhnnn03] [0000-0001-9638-0535] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Konstvetenskap [11815]) (Konstfack)",Beyond the Borders : Elgaland-Vargaland and Association for Temporary Art,"Kapitel i bok, del av antologi",Refereegranskat,eng,NA,NA,NA,NA,NA,NA,"A Cultural History of the Avant-Garde in the Nordic Countries, Vol. 4, 1975-2000",NA,NA,2017,NA,NA,NA,Rodopi,The Avant-garde Critical Studies series,NA,NA,NA,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-31213,NA,NA,NA,Konstvetenskap (60407),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-11-22,2016-11-22,2016-11-23,NA,NA,1,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1193963,"Katz Thor, Rebecka [shratr10] [0000-0003-2845-1842] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Estetik [11812])",Beyond the Witness : Holocaust Representations and the Testimony of Images,"Doktorsavhandling, monografi",Övrigt vetenskapligt,eng,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,183,Stockholm,Art and Theory Publishing,Södertörn Doctoral Dissertations ; 153,1652-7399,1652-7399,978-91-88031-61-7,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-34802,1558/42/2011,NA,Image;film;witness;Holocaust;Warsaw ghetto;Westerbork;Eichmann;Harun Farocki;Yael Hersonski;Eyal Sivan;archive;testimony;commemoration.;film;bild;vittne;vittnesmål;förintelsen;arkiv;Farocki;Hersonski;Sivan,Konst (604);Filosofi (60301),Critical and Cultural Theory;Baltic and East European studies,"Perceptions of the Other: Aesthetics, Ethics and Prejudice",NA,"<p>In a time when the very last Holocaust witnesses will soon be gone, a possible route for commemoration is to ask what testimony images can give. This book seeks to answer the question of how images can bear witness by examining them as multifaceted entities produced, reproduced, and resituated in conflicting political and historical situations. In three archive-based films by Harun Farocki, Yael Hersonski, and Eyal Sivan, the moving image is reactivated and reinterpreted. Footage produced as internal Nazi propaganda and the video recordings of a politically charged trial in the aftermath of the Holocaust have accrued new meaning. The archival status, context, and conditions for production, and the means of representation, offer a framework for an analysis through which the testimony of images can be understood. </p>;<p>I tre arkivbaserade filmer av Harun Farocki, Yael Hersonski och Eyal Sivan reaktiveras och omtolkas rörliga bilder från Förintelsen. I en tid då de sista vittnena snart kommer att vara borta inställer sig frågan om vad för slags vittnesmål bilder kan ge för att bevara minnet. I den här avhandlingen undersöks rörliga bilder som komplexa enheter som producerats, reproducerats och resituerats i skilda politiska och historiska situationer.</p><p>Råmaterial som producerats som nazistisk propaganda respektive videoinspelningen av en politiskt laddad rättegång i Förintelsens efterspel får en ny mening. Materialens arkivstatus, kontext och produktionsvillkor, liksom deras representation, ger ett ramverk för en analys genom vilken bilders vittnesmål kan förstås.</p>","Keenan, Thomas, Associate Professor of Comparative Literature","Sjöholm, Cecilia, Professor (Södertörns högskola [481], Institutionen för kultur och lärande [11809], ;;;;Estetik [11812])Jonsson, Stefan, ProfessorKoch, Gertrud, Professor",NA,NA,NA,NA,NA,NA,NA,"MB503, Alfred Nobels allé 7, Huddinge",eng,2018-04-27T13:00:00Z,2018-03-28,2018-04-06,2021-05-04,http://sh.diva-portal.org/smash/get/diva2:1193963/FULLTEXT01.pdf,Östersjöstiftelsen,1,NA,0,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1538273,"Wallenstein, Sven-Olov [shsvwn02] [0000-0002-6968-3693] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Filosofi [11813])",Bild och ting hos Rilke,"Kapitel i bok, del av antologi",Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,Rodin av Rainer Maria Rilke,126,166,2021,NA,NA,Stockholm,Faethon,NA,NA,NA,9789189113244,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-44581,NA,NA,Rainer Maria Rilke;Auguste Rodin;Paul Cézanne,"Filosofi, etik och religion (603);Konst (604)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-18,2021-03-18,2021-03-19,NA,NA,1,NA,0,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1588219,"Darvishpour, Mehrdad [0000-0002-6079-6755] (Mälardalens högskola, Sverige);Månsson, Niclas [shnsmn19] [0000-0002-9611-578X] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Pedagogik [11818])",Bilden av ensamkomna flyktingar,"Kapitel i bok, del av antologi",Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,Migration och etnicitet : Perspektiv på ett mångkulturellt Sverige,267,284,2021,3 rev.,NA,Lund,Studentlitteratur AB,NA,NA,NA,978-91-44-14346-0,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-46279,NA,NA,NA,Internationell Migration och Etniska Relationer (IMER) (50904),"Studies in the Educational Sciences;Politics, Economy and the Organization of Society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-26,2021-08-26,2022-01-14,NA,NA,2,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1552462,"Blomqvist, Oliver [olbl20] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Svenska [11820])",Bilingual personal designations in medieval Finnish sources,Artikel i tidskrift,Refereegranskat,eng,Onoma,0078-463X,1783-1644,published,55,NA,NA,111,131,2020,NA,NA,Uppsala,International Council of Onomastic Sciences,NA,NA,NA,NA,NA,NA,10.34158/ONOMA.55/2020/7,NA,NA,NA,urn:nbn:se:sh:diva-45320,NA,NA,Language mixing;Old Swedish;Finnish;place names,Studier av enskilda språk (60202);Jämförande språkvetenskap och allmän lingvistik (60201),Baltic and East European studies,NA,NA,"<p>Most of the territory of modern-day Finland was part of the Swedish kingdom during the medieval period. Around 1350 Swedish replaced Latin as official language while Finnish essentially remained a language for oral communication until the 16th century. Nevertheless, traces of Finnish, mostly proper names, can be found in various kinds of Old Swedish charters. Occasionally scribes even rendered Finnish toponyms in locative case forms, in particular when indicating designations of origin for named individuals. This surprising occurrence of Finnish case-endings has generally been considered a result of the deficient Finnish language proficiency of the Swedish scribes. In this paper, it is shown that, contrary to earlier views, the use of Finnish in Old Swedish charters follows a clear pattern, which suggests that scribes in Finnish-speaking areas of the Swedish realm were at the very least able to understand some Finnish, and used Finnish in a conscious manner when suitable.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-05,2021-05-05,2021-09-17,NA,Östersjöstiftelsen,1,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1468016,"Wallenstein, Sven-Olov [shsvwn02] [0000-0002-6968-3693] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Filosofi [11813])",Biopolitiken och den moderna arkitekturens framträdande,Artikel i tidskrift,Övrigt vetenskapligt,swe,Arche,2000-7817,NA,published,NA,72-73,NA,9,41,2020,NA,NA,Göteborg,Freudianska föreningen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-41884,NA,NA,Michel Foucault;Biopolitik;Arkitektur,Filosofi (60301);Konst (604),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-16,2020-09-16,2020-09-30,NA,NA,1,NA,0,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1537421,"Mårsell, Maria [shmaml19] [0000-0002-7975-4125] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Litteraturvetenskap [11816])","Birgitta Johansson Lindh, <em>Som en vildfågel i en bur. Identitet, kärlek, frihet och melodramatiska inslag i Alfhild Agrells, Victoria Benedictssons och Anne Charlotte Lefflers 1880-talsdramatik</em>. Makadam. Göteborg &amp; Stockholm 2019.","Artikel, recension",Övrigt vetenskapligt,swe,Samlaren: tidskrift för svensk litteraturvetenskaplig forskning,0348-6133,2002-3871,published,141,NA,NA,249,254,2020,NA,NA,Uppsala,Svenska Litteratursällskapet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-44531,NA,NA,NA,Litteraturvetenskap (60203),Literature,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-15,2021-03-15,2021-03-16,http://sh.diva-portal.org/smash/get/diva2:1537421/FULLTEXT02.pdf,NA,1,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1535556,"Katz Thor, Rebecka [shratr10] [0000-0003-2845-1842] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Estetik [11812]);Wallrup, Erik [shekwp19] [0000-0002-9218-2029] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Estetik [11812])","Blick, rörelse, röst : Festskrift till Cecilia Sjöholm",Samlingsverk (redaktörskap),Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,250,Huddinge,Södertörns högskola,Södertörn Studies in Art History and Aesthetics ; 5,NA,NA,978-91-89109-43-8,https://bibl.sh.se/skriftserier/hogskolans_skriftserier/Blick_rorelse_rost/diva2_1535556.aspx,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-44207,NA,NA,NA,Konstvetenskap (60407),NA,NA,NA,"<p>Denna festskrift sammanställdes under pandemiåret 2020 för att fira vår uppskattade kollega, Cecilia Sjöholm, professor i Estetik på Södertörns högskola, på hennes 60-årsdag den 8 mars 2021.</p>;<p>This festschrift was produced during the pandemic time of 2020 in order to celebrate our esteemed colleague Professor of Aesthetics, Cecilia Sjöholm, on her 60th birthday on March 8th 2021.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-09,2021-03-09,2021-05-04,http://sh.diva-portal.org/smash/get/diva2:1535556/FULLTEXT03.pdf,NA,2,NA,0,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1169470,"Staberg, Jakob [shjbsg03] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Estetik [11812])",Blicken i drömmens fält,"Kapitel i bok, del av antologi",Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,Vem är rädd för Lacan?,105,133,2017,NA,NA,Hägersten,TankeKraft Förlag,NA,NA,NA,978-91-88203-26-7,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-33993,NA,NA,NA,"Filosofi, etik och religion (603)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-27,2017-12-27,2017-12-27,NA,NA,1,NA,0,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1251513,"Bellander, Theres (Stockholms universitet);Karlsson, Anna-Malin [shankn08] [0000-0002-5618-9573] (Uppsala universitet);Nikolaidou, Zoe [shzinu10] [0000-0001-9383-3279] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Svenska [11820])",Blogging as a Health Literacy Practice : Identity construction and knowledge-building in the writing of parents of children with heart defect,"Kapitel i bok, del av antologi",Övrigt vetenskapligt,eng,NA,NA,NA,NA,NA,NA,"Explorations in Ethnography, Language and Communication : Capturing linguistic and cultural diversities",127,151,2018,NA,NA,Huddinge,Södertörns högskola,Text- och samtalsstudier från Södertörns högskola ; 7,NA,NA,978-91-88663-39-9,http://urn.kb.se/resolve?urn=urn:nbn:se:sh:diva-34783,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-36440,NA,NA,NA,Jämförande språkvetenskap och allmän lingvistik (60201),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-27,2018-09-27,2019-08-19,http://sh.diva-portal.org/smash/get/diva2:1251513/FULLTEXT01.pdf,NA,3,NA,0,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
1169469,"Sjöholm, Cecilia [SHCASM] [0000-0002-5333-4317] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Estetik [11812])","Bokbålen, litteraturen och njutningen","Kapitel i bok, del av antologi",Övrigt vetenskapligt,swe,NA,NA,NA,NA,NA,NA,Vem är rädd för Lacan?,257,283,2017,NA,NA,Hägersten,TankeKraft Förlag,NA,NA,NA,978-91-88203-26-7,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-33992,NA,NA,NA,"Filosofi, etik och religion (603)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-12-27,2017-12-27,2017-12-27,NA,NA,1,NA,0,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1650684,"Öhrner, Annika [shaaor12] [0000-0002-9193-1315] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Konstvetenskap [11815])","Book Review: Gabriel Weisberg, ed., B.J.O.Nordfeldt: American Internationalist (Minneapolis; Weisman Art Museum/University of Minnesota Press, 2021)","Artikel, recension",Övrigt vetenskapligt,swe,Swedish-American Historical Quarterly,0730-028X,NA,published,72,4,NA,NA,NA,2021,NA,NA,NA,Swedish-American Historical Society,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,urn:nbn:se:sh:diva-48721,NA,NA,NA,Konstvetenskap (60407),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-08,2022-04-08,2022-04-08,NA,NA,1,NA,1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
1478413,"Lundgren, Lars [shlsln] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Medie- och kommunikationsvetenskap [11817])",Book Review: Television and Totalitarianism in Czechoslovakia. From the First Democratic Republic to the Fall of Communism,"Artikel, recension",Övrigt vetenskapligt,eng,Critical Studies in Television,1749-6020,1749-6039,published,15,3,NA,319,321,2020,NA,NA,NA,Sage Publications,NA,NA,NA,NA,NA,NA,10.1177/1749602020930437c,000574522800011,NA,NA,urn:nbn:se:sh:diva-42120,NA,NA,NA,Medie- och kommunikationsvetenskap (508),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-22,2020-10-22,2020-10-22,NA,NA,1,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1347124,"Bolin, Göran [SHGNBN] [0000-0003-0216-8862] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Medie- och kommunikationsvetenskap [11817])",Book Review: <em>From Media Systems to Media Cultures: Understanding Socialist Television</em> by Sabina Mihelj and Simon Huxtable,"Artikel, recension",Övrigt vetenskapligt,eng,Journalism & Mass Communication Quarterly,1077-6990,2161-430X,published,96,3,NA,921,923,2019,NA,NA,NA,Sage Publications,NA,NA,NA,NA,NA,NA,10.1177/1077699019855634,000480252300013,NA,NA,urn:nbn:se:sh:diva-38816,NA,NA,NA,Medie- och kommunikationsvetenskap (508),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-30,2019-08-30,2019-08-30,NA,NA,1,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
1355518,"Kulawik, Teresa [SH00TAKK] [0000-0001-8084-2045] (Södertörns högskola [481], Institutionen för kultur och lärande [11809], Genusvetenskap [11814]);Kravchenko, Zhanna [shzako03] [0000-0002-8840-1145] (Södertörns högskola [481], Institutionen för samhällsvetenskaper [11822], Sociologi [11841])",Borderlands in European Gender Studies : Beyond the East–West Frontier,Samlingsverk (redaktörskap),Refereegranskat,eng,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,304,London,Routledge,Routledge Advances in Feminist Studies and Intersectionality,2689-6680,2689-6672,9780367258962;9780429290435,NA,NA,10.4324/9780429290435,NA,NA,NA,urn:nbn:se:sh:diva-39076,NA,NA,NA,Genusstudier (50902),Baltic and East European studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-09-29,2019-09-29,2020-09-01,NA,NA,2,NA,2,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
